CrimeDate,CrimeCode,Description,Weapon,District,Neighbourhood,Longtitude,Latitude,Impact,Intensity
2016,7,AUTO THEFT,Other,SOUTHWESTERN,West Hills,-76.69727,39.30131,0.24,81
2016,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Westfield,-76.55474,39.3587,0.201,119
2016,6D,LARCENY FROM AUTO,Other,SOUTHWESTERN,Westgate,-76.70795,39.28572,0.203,103
2017,5A,BURGLARY,Other,Northern,Abell,-76.61216,39.32474,0.18,85
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Allendale,-76.68934,39.29314,0.24,180
2017,5A,BURGLARY,HANDS,NORTHEASTERN,Arcadia,-76.56532,39.3294,0.325,43
2017,4A,AGG ASSAULT,Gun,NORTHWESTREN,Arlington,-76.6826,39.34753,0.24,170
2017,5A,BURGLARY,Other,NORTHEASTERN,Armistead Gardens,-76.54705,39.30542,0.205,124
2017,5A,BURGLARY,Other,NORTHWESTREN,Ashburton,-76.67145,39.32965,0.28,82
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHEASTERN,Baltimore Highlands,-76.56751,39.2925,0.1906,299
2017,6,Larceny,Other,Northern,Barclay,-76.61199,39.318,0.2,180
2017,6,Larceny,Other,SOUTHERN,Barre Circle,-76.62624,39.2834,0.297,17
2017,6,Larceny,Other,SOUTHEASTERN,Bayview,-76.54202,39.28999,0.232,86
2017,5A,BURGLARY,Other,SOUTHWESTERN,Beechfield,-76.70061,39.27768,0.243,123
2017,6,Larceny,Other,NORTHEASTERN,Belair-Edison,-76.56761,39.32149,0.206,802
2017,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Belair-Parkside,-76.57179,39.32831,0.234,21
2017,6D,LARCENY FROM AUTO,Other,Northern,Bellona-Gittings,-76.6205,39.36645,0.46,13
2017,5A,BURGLARY,HANDS,NORTHEASTERN,Belvedere,-76.60937,39.36413,0.2617,42
2017,4,COMMON ASSAULT,FIRE ARM,EASTERN,Berea,-76.57562,39.30613,0.267,187
2017,6,Larceny,Other,Northern,Better Waverly,-76.60813,39.32829,0.293,245
2017,6,Larceny,Other,NORTHEASTERN,Beverly Hills,-76.56816,39.33838,0.25,28
2017,4,COMMON ASSAULT,HANDS,EASTERN,Biddle Street,-76.5762,39.30497,0.225,62
2017,6,LARCENY ,Other,CENTRAL,Bolton Hill,-76.62783,39.30726,0.236,162
2017,4,COMMON ASSAULT,Gun,SOUTHWESTERN,Boyd-Booth,-76.65039,39.28702,0.253,63
2017,6,Larceny,Other,SOUTHEASTERN,Brewers Hill,-76.56328,39.28633,0.329,88
2017,4,COMMON ASSAULT,KNIFE,WESTERN,Bridgeview/Greenlawn,-76.65363,39.30226,0.198,116
2017,4,COMMON ASSAULT,HANDS,EASTERN,Broadway East,-76.58409,39.30526,0.198,317
2017,4,COMMON ASSAULT,Gun,SOUTHEASTERN,Broening Manor,-76.54163,39.27612,0.19,84
2017,5A,BURGLARY,HANDS,SOUTHERN,Brooklyn,-76.60231,39.2388,0.184,819
2017,4,COMMON ASSAULT,FIRE ARM,NORTHWESTREN,Burleith-Leighton,-76.6643,39.32192,0.209,43
2017,8,ROBBERY-STREET,KNIFE,SOUTHEASTERN,Butcher's Hill,-76.58654,39.2929,0.218,119
2017,4,COMMON ASSAULT,FIRE ARM,NORTHWESTREN,Callaway-Garrison,-76.68286,39.33317,0.244,86
2017,4,COMMON ASSAULT,HANDS,Northern,Cameron Village,-76.60212,39.3547,0.346,75
2017,6D,LARCENY FROM AUTO,Other,SOUTHEASTERN,Canton,-76.57503,39.28589,0.2547,404
2017,6,Larceny,Other,SOUTHEASTERN,Canton Industrial Area,-76.55588,39.27747,0.707,195
2017,5A,BURGLARY,HANDS,EASTERN,CARE,-76.58659,39.2972,0.22,213
2017,4,COMMON ASSAULT,Gun,SOUTHERN,Carroll - Camden Industri,-76.62763,39.27438,0.301,176
2017,6,Larceny,Other,SOUTHERN,Carroll Park,-76.64609,39.27227,0.285,28
2017,6,Larceny,Other,NORTHEASTERN,Cedmont,-76.53094,39.3545,0.234,111
2017,6,Larceny,Other,NORTHWESTREN,Central Forest Park,-76.69051,39.32841,0.229,61
2017,4,COMMON ASSAULT,FIRE ARM,NORTHWESTREN,Central Park Heights,-76.67401,39.34307,0.278,336
2017,6,Larceny,Other,Northern,Charles Village,-76.61615,39.32869,0.266,240
2017,5A,BURGLARY,FIRE ARM,SOUTHERN,Cherry Hill,-76.62268,39.24649,0.234,551
2017,4,COMMON ASSAULT,Gun,NORTHEASTERN,Clifton Park,-76.58713,39.31884,0.3,80
2017,4,COMMON ASSAULT,FIRE ARM,EASTERN,Darley Park,-76.59366,39.31552,0.183,71
2017,6,LARCENY  ,Other,CENTRAL,Downtown,-76.61696,39.29408,0.26,1002
2017,6,LARCENY  ,Other,CENTRAL,Downtown West,-76.62093,39.28628,0.527,102
2017,4,COMMON ASSAULT,FIRE ARM,CENTRAL,Druid Heights,-76.63589,39.31031,0.297,148
2017,5A,BURGLARY,HANDS,NORTHEASTERN,East Arlington,-76.67051,39.33194,0.246,65
2017,5A,BURGLARY,HANDS,WESTERN,Easterwood,-76.64875,39.30576,0.283,81
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Edgewood,-76.67735,39.2966,0.18,128
2017,6,Larceny,Other,WESTERN,Evergreen Lawn,-76.65495,39.29703,0.2,40
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHERN,Fairfield Area,-76.59756,39.23487,0.187,48
2017,4,COMMON ASSAULT,FIRE ARM,NORTHWESTREN,Forest Park,-76.6719,39.32417,0.184,65
2017,4,COMMON ASSAULT,FIRE ARM,NORTHEASTERN,Four By Four,-76.57851,39.31649,0.2049,93
2017,4,COMMON ASSAULT,Gun,SOUTHWESTERN,Franklintown Road,-76.66501,39.29543,0.207,106
2017,6,Larceny,Other,NORTHWESTREN,Glen,-76.69699,39.35558,0.1837,213
2017,6,Larceny,Other,Northern,Glen Oaks,-76.59501,39.37009,0.207,130
2017,7,AUTO THEFT,HANDS,Northern,Greenspring,-76.65869,39.33299,0.181,110
2017,6A,LARCENY FROM AUTO,HANDS,Northern,Guilford,-76.61503,39.3366,0.3197,72
2017,5A,BURGLARY,KNIFE,NORTHEASTERN,Hamilton Hills,-76.56431,39.36952,0.206,393
2017,6,Larceny,Other,NORTHWESTREN,Howard Park,-76.69161,39.33204,0.2,230
2017,6,Larceny,Other,SOUTHEASTERN,Inner Harbor,-76.6134,39.28544,0.546,353
2017,6,Larceny,Other,SOUTHWESTERN,Irvington,-76.68255,39.28173,0.207,251
2017,4A,AGG ASSAULT,FIRE ARM,EASTERN,Johnston Square,-76.60591,39.30494,0.176,198
2017,6,Larceny,Other,SOUTHERN,Lakeland,-76.65077,39.25875,0.169,277
2017,5A,BURGLARY,HANDS,NORTHEASTERN,Lauraville,-76.57359,39.35168,0.232,125
2017,4,COMMON ASSAULT,FIRE ARM,NORTHEASTERN,Loch Raven,-76.5773,39.35692,0.228,149
2017,4,COMMON ASSAULT,Gun,CENTRAL,Madison Park,-76.63206,39.30727,0.187,176
2017,5A,BURGLARY,HANDS,EASTERN,Madison-Eastend,-76.57811,39.29918,0.213,150
2017,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Mayfield,-76.58079,39.3318,0.355,45
2017,5A,BURGLARY,other,SOUTHEASTERN,McElderry Park,-76.58073,39.29595,0.27,377
2017,6D,LARCENY FROM AUTO,Other,Northern,Medfield,-76.63961,39.34126,0.243,41
2017,6D,LARCENY FROM AUTO,Other,SOUTHEASTERN,Medford,-76.547,39.27837,0.25,52
2017,5A,BURGLARY,HANDS,Northern,Mid-Govans,-76.60211,39.35649,0.23,59
2017,6,LARCENY  ,Other,CENTRAL,Mid-Town Belvedere,-76.61878,39.30214,0.292,226
2017,4A,AGG ASSAULT,KNIFE,SOUTHERN,Middle Branch/Reedbird Pa,-76.61498,39.25137,0.273,62
2017,6D,LARCENY FROM AUTO,Other,EASTERN,Middle East,-76.58988,39.30252,0.267,128
2017,4,COMMON ASSAULT,FIRE ARM,WESTERN,Midtown-Edmondson,-76.64739,39.29581,0.227,123
2017,6,Larceny,Other,SOUTHEASTERN,Millhill,-76.65868,39.28007,0.309,239
2017,5A,BURGLARY,HANDS,EASTERN,Milton-Montford,-76.58384,39.30021,0.2357,136
2017,6,Larceny,Other,WESTERN,Mondawmin,-76.65821,39.318,0.328,289
2017,8,ROBBERY-STREET,KNIFE,NORTHEASTERN,Montebello,-76.58557,39.33297,0.285,14
2017,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Moravia-Walther,-76.5653,39.33952,0.325,32
2017,4A,AGG ASSAULT,FIRE ARM,NORTHEASTERN,Morgan State University,-76.58747,39.34001,0.343,64
2017,6,LARCENY ,Other,SOUTHEASTERN,Morrell Park,-76.65868,39.26444,0.237,308
2017,4,COMMON ASSAULT,FIRE ARM,WESTERN,Mosher,-76.66336,39.29871,0.267,101
2017,6,Larceny,Other,SOUTHWESTERN,Mount Holly,-76.67613,39.3115,0.252,95
2017,6,Larceny,Other,CENTRAL,Mount Vernon,-76.6157,39.29963,0.236,275
2017,5A,BURGLARY,Other,Northern,Mount Washington,-76.66598,39.35771,0.33,126
2017,7,AUTO THEFT,FIRE ARM,SOUTHERN,Mount Winans,-76.64346,39.26344,0.26,45
2017,4,COMMON ASSAULT,Gun,NORTHEASTERN,New Northwood,-76.59495,39.34767,0.232,129
2017,5A,BURGLARY,HANDS,SOUTHERN,New Southwest/Mount Clare,-76.64152,39.28517,0.201,169
2017,6,Larceny,Other,NORTHEASTERN,North Harford Road,-76.53802,39.35834,0.245,179
2017,6D,LARCENY FROM AUTO,Other,Northern,North Roland Park/Poplar,-76.63961,39.36873,0.437,16
2017,5,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Northwest Community Actio,-76.66749,39.30757,0.2387,109
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHEASTERN,O'Donnell Heights,-76.54254,39.27659,0.28,50
2017,6,Larceny,Other,Northern,Oakenshawe,-76.60949,39.33041,0.289,69
2017,6,Larceny,Other,Northern,Old Goucher,-76.61816,39.31544,0.345,113
2017,4,COMMON ASSAULT,HANDS,EASTERN,Oldtown,-76.605,39.29904,0.208,163
2017,6,Larceny,Other,EASTERN,Oliver,-76.59606,39.30989,0.189,317
2017,6,Larceny,Other,EASTERN,Orangeville,-76.56683,39.29942,0.214,70
2017,5A,BURGLARY,HANDS,EASTERN,Orangeville Industrial Ar,-76.57113,39.31375,0.208,48
2017,5A,BURGLARY,HANDS,NORTHEASTERN,Orchard Ridge,-76.56233,39.30897,0.293,58
2017,6,Larceny,KNIFE,NORTHEASTERN,Original Northwood,-76.59762,39.34337,0.44,36
2017,8,ROBBERY-STREET,Other,SOUTHERN,Otterbein,-76.61469,39.28398,0.23,52
2017,7,AUTO THEFT,Other,WESTERN,Panway/Braddish Avenue,-76.66544,39.3124,0.295,44
2017,4,COMMON ASSAULT,FIRE ARM,NORTHWESTREN,Park Circle,-76.66035,39.32906,0.244,104
2017,5A,BURGLARY,KNIFE,Northern,Parklane,-76.65953,39.34178,0.246,77
2017,7,AUTO THEFT,HANDS,NORTHEASTERN,Parkside,-76.56038,39.32371,0.235,85
2017,7,AUTO THEFT,KNIFE,WESTERN,Parkview/Woodbrook,-76.64716,39.31544,0.2,109
2017,5A,BURGLARY,Other,SOUTHEASTERN,Patterson Park Neighborho,-76.57537,39.29223,0.316,420
2017,5A,BURGLARY,KNIFE,SOUTHEASTERN,Patterson Place,-76.584,39.29262,0.37,100
2017,5A,BURGLARY,FIRE ARM,Northern,Pen Lucy,-76.60744,39.33963,0.24,137
2017,6,Larceny,Other,WESTERN,Penn North,-76.63808,39.31095,0.174,195
2017,4,COMMON ASSAULT,FIRE ARM,EASTERN,Penn-Fallsway,-76.6077,39.29788,0.247,168
2017,6,Larceny,Other,WESTERN,Penrose/Fayette Street Ou,-76.65433,39.28828,0.223,251
2017,4,COMMON ASSAULT,Other,SOUTHEASTERN,Perkins Homes,-76.59819,39.28831,0.357,70
2017,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Perring Loch,-76.58286,39.35175,0.25,60
2017,6,Larceny,Other,NORTHWESTREN,Pimlico Good Neighbors,-76.67985,39.35378,0.387,93
2017,4,COMMON ASSAULT,FIRE ARM,WESTERN,Poppleton,-76.6326,39.28997,0.235,187
2017,6,Larceny,Other,SOUTHERN,Port Covington,-76.6088,39.25945,0.66,3
2017,6,Larceny,Other,SOUTHEASTERN,Pulaski Industrial Area,-76.5405,39.2854,0.416,185
2017,4,COMMON ASSAULT,FIRE ARM,NORTHEASTERN,Ramblewood,-76.59348,39.36619,0.36,61
2017,6,Larceny,Other,NORTHWESTREN,Reisterstown Station,-76.7,39.35256,0.27,248
2017,6,Larceny,Other,Northern,Remington,-76.62302,39.32307,0.25,126
2017,6,Larceny,Other,CENTRAL,Reservoir Hill,-76.63365,39.31367,0.187,283
2017,6,Larceny,Other,SOUTHERN,Ridgely's Delight,-76.62377,39.28247,0.187,283
2017,6,LARCENY ,Other,SOUTHERN,Riverside,-76.60648,39.27036,0.2,144
2017,6,Larceny,Other,SOUTHWESTERN,Rognel Heights,-76.68881,39.29661,0.212,113
2017,6,LARCENY  ,Other,Northern,Roland Park,-76.63554,39.34451,0.303,79
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Rosemont,-76.66678,39.30471,0.2,180
2017,6,Larceny,Other,NORTHEASTERN,Rosemont East,-76.53587,39.35433,0.239,46
2017,4,COMMON ASSAULT,Gun,WESTERN,Rosemont Homeowners/Tenan,-76.65739,39.29544,0.3647,85
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Saint Agnes,-76.67573,39.27243,0.3227,31
2017,4,COMMON ASSAULT,Gun,SOUTHEASTERN,Saint Helena,-76.53182,39.26147,0.4247,33
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Saint Josephs,-76.67313,39.28544,0.258,85
2017,6,Larceny,Other,SOUTHERN,Saint Paul,-76.64394,39.26667,0.285,7
2017,4,COMMON ASSAULT,FIRE ARM,WESTERN,Sandtown-Winchester,-76.64628,39.30551,0.249,522
2017,6,Larceny,Other,NORTHWESTREN,Seton Business Park,-76.70776,39.34329,0.413,46
2017,6D,LARCENY FROM AUTO,Other,CENTRAL,Seton Hill,-76.62217,39.29573,0.328,73
2017,6D,LARCENY FROM AUTO,Other,SOUTHERN,Sharp-Leadenhall,-76.61974,39.27614,0.191,41
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Shipley Hill,-76.65607,39.28664,0.23,165
2017,6,Larceny,Other,SOUTHERN,South Baltimore,-76.61321,39.2723,0.217,92
2017,6,LARCENY ,Other,EASTERN,South Clifton Park,-76.59179,39.31263,0.305,72
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHERN,Stadium Area,-76.6197,39.28523,0.565,23
2017,7,AUTO THEFT,FIRE ARM,NORTHEASTERN,Stonewood-Pentwood-Winsto,-76.58846,39.34808,0.307,26
2017,6D,LARCENY FROM AUTO,Other,SOUTHWESTERN,Ten Hills,-76.70255,39.29215,0.268,67
2017,4,COMMON ASSAULT,FIRE ARM,NORTHWESTREN,Towanda-Grantley,-76.66421,39.3338,0.23,77
2017,4A,AGG ASSAULT,FIRE ARM,SOUTHWESTERN,Tremont,-76.69312,39.28284,0.194,36
2017,4,COMMON ASSAULT,Other,Northern,Tuscany-Canterbury,-76.61807,39.33385,0.272,22
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHERN,Union Square,-76.63974,39.28596,0.224,89
2017,4,COMMON ASSAULT,FIRE ARM,CENTRAL,University Of Maryland,-76.62384,39.29182,0.233,90
2017,6,Larceny,Other,SOUTHWESTERN,Uplands,-76.69199,39.29015,0.175,40
2017,5A,BURGLARY,HANDS,SOUTHEASTERN,Upper Fells Point,-76.58448,39.28784,0.187,149
2017,4,COMMON ASSAULT,FIRE ARM,CENTRAL,Upton,-76.6284,39.2988,0.282,403
2017,4,COMMON ASSAULT,Gun,SOUTHWESTERN,Violetville,-76.67246,39.26155,0.252,115
2017,4,COMMON ASSAULT,Gun,SOUTHWESTERN,Wakefield,-76.70194,39.30966,0.428,63
2017,4,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Walbrook,-76.66952,39.30906,0.233,154
2017,5A,BURGLARY,KNIFE,NORTHEASTERN,Waltherson,-76.55565,39.34076,0.243,283
2017,6,LARCENY ,Other,SOUTHEASTERN,Washington Hill,-76.59487,39.29156,0.285,154
2017,6,Larceny,Other,SOUTHERN,Washington Village/Pigtow,-76.63007,39.28188,0.215,358
2017,5A,BURGLARY,HANDS,Northern,Waverly,-76.60364,39.33101,0.3,160
2017,5A,BURGLARY,Other,NORTHWESTREN,West Arlington,-76.69322,39.33866,0.356,87
2017,4,COMMON ASSAULT,FIRE ARM,NORTHWESTREN,West Forest Park,-76.69285,39.32178,0.217,78
2017,6,LARCENY FROM AUTO,Other,SOUTHWESTERN,West Hills,-76.69727,39.30131,0.196,51
2017,6,Larceny,Other,NORTHEASTERN,Westfield,-76.55474,39.3587,0.26,96
2017,4,COMMON ASSAULT,Gun,SOUTHWESTERN,Westgate,-76.70795,39.28572,0.226,76
